,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Deposit,Predict Proba
3262,7835,42,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,1036,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.2382684855644684
3263,30053,34,services,married,basic.4y,no,yes,no,cellular,apr,thu,477,2,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,0,0.5149226283203283
3264,29393,45,housemaid,married,basic.4y,no,yes,no,cellular,apr,mon,158,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.42537799685928823
3265,28022,30,admin.,married,university.degree,no,no,no,cellular,apr,thu,313,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,1,0.6466453601375202
3266,29533,42,services,married,university.degree,no,yes,no,cellular,apr,mon,257,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.49327283876971173
3267,7752,41,self-employed,married,high.school,no,yes,no,telephone,may,fri,206,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.21004139506445113
3268,32253,57,services,divorced,basic.9y,no,no,no,cellular,may,fri,144,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.4171332298566316
3269,18151,57,admin.,single,university.degree,no,no,no,cellular,jul,wed,341,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.399939569645426
3270,4303,42,blue-collar,married,basic.9y,no,yes,yes,telephone,may,tue,264,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.1789146460662814
3271,22114,49,blue-collar,married,high.school,no,no,no,cellular,aug,thu,189,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.2833066183492926
3272,18810,33,admin.,single,professional.course,no,yes,no,cellular,jul,thu,143,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.20782341819311553
3273,33909,50,blue-collar,single,professional.course,no,no,no,cellular,may,wed,425,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0.4538817288047418
3274,16034,31,admin.,single,university.degree,no,yes,no,cellular,jul,tue,137,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.38541994245364647
3275,31595,45,admin.,single,high.school,no,yes,no,cellular,may,thu,19,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.3006057627181497
3276,9677,39,admin.,married,university.degree,no,yes,no,telephone,jun,mon,78,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.21822484837545295
3277,37439,45,admin.,married,university.degree,no,no,no,cellular,aug,wed,363,1,4,2,success,-2.9,92.201,-31.4,0.879,5076.2,0,0.9368478761852086
3278,37545,70,retired,married,professional.course,no,no,no,cellular,aug,fri,185,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,0.7949886968521537
3279,10155,49,technician,married,professional.course,no,yes,yes,telephone,jun,thu,88,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.228489640238587
3280,31959,39,services,married,high.school,no,yes,no,cellular,may,thu,739,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.28277016862084037
3281,28052,39,technician,married,professional.course,no,no,no,cellular,apr,thu,225,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0,0.6142762338930642
3282,38236,59,technician,married,university.degree,no,no,no,cellular,oct,mon,268,1,999,1,failure,-3.4,92.431,-26.9,0.743,5017.5,0,0.7494194854321757
3283,368,49,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1789146460662814
3284,5626,30,services,married,high.school,no,yes,no,telephone,may,mon,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1839594049128444
3285,13363,29,technician,married,professional.course,no,no,no,cellular,jul,wed,290,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.40576188466971336
3286,3412,40,admin.,married,university.degree,no,yes,no,telephone,may,thu,404,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.16890561490120115
3287,37492,46,technician,married,basic.6y,no,yes,no,cellular,aug,thu,464,4,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0.7969468756404867
3288,20829,35,technician,single,professional.course,no,yes,no,cellular,aug,wed,536,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.3598274183859499
3289,35650,28,technician,single,professional.course,no,yes,no,cellular,may,mon,66,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.5575382984347528
3290,5620,50,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,133,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.17525826373936598
3291,38374,36,management,married,basic.4y,no,yes,no,cellular,oct,mon,109,3,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.7581414652294889
3292,24486,38,technician,married,professional.course,no,yes,no,cellular,nov,mon,70,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.2776375299984866
3293,10484,36,services,married,high.school,no,no,no,telephone,jun,tue,49,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.24210816993122986
3294,6453,42,blue-collar,divorced,basic.4y,no,yes,yes,telephone,may,wed,738,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1855184777116137
3295,10029,39,admin.,married,university.degree,no,yes,no,telephone,jun,thu,36,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.2247215942443499
3296,25507,44,entrepreneur,married,high.school,no,no,no,cellular,nov,wed,130,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.25818554990296994
3297,3953,55,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,385,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.2012876748502033
3298,10476,36,blue-collar,single,basic.6y,no,yes,no,telephone,jun,tue,214,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.24964101656355384
3299,32652,44,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,58,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.2839795085595237
3300,16309,27,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,tue,246,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.4021135871753664
3301,22992,38,admin.,married,high.school,no,yes,yes,cellular,aug,mon,90,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.2573656766016498
3302,16005,27,blue-collar,single,basic.6y,no,no,no,telephone,jul,tue,68,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.3136047969860764
3303,13678,41,blue-collar,single,basic.4y,no,yes,no,cellular,jul,thu,421,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.2859726470043628
3304,37609,25,admin.,single,university.degree,no,no,no,cellular,aug,mon,286,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,1,0.7761593841745619
3305,9858,29,admin.,single,university.degree,no,yes,no,telephone,jun,wed,694,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.30101777064493906
3306,35067,53,services,married,university.degree,no,no,yes,cellular,may,fri,74,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.5390004399646021
3307,23467,39,technician,married,professional.course,no,yes,no,cellular,aug,wed,145,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.30264928070314084
3308,27856,34,admin.,single,university.degree,no,no,no,cellular,mar,tue,325,2,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,1,0.8574493321211415
3309,14851,50,retired,married,basic.4y,no,yes,no,cellular,jul,wed,128,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.3912362639834206
3310,37571,28,unemployed,married,professional.course,no,no,no,cellular,aug,fri,276,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0.800979299847251
3311,24876,48,admin.,married,high.school,no,no,no,cellular,nov,tue,319,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.23052935956736223
3312,34745,39,management,married,basic.4y,no,yes,no,telephone,may,thu,427,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.2501966039784917
3313,34945,25,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,72,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,0.5212604015302569
3314,23034,47,self-employed,married,university.degree,no,no,no,cellular,aug,tue,42,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.28941257430452555
3315,22868,35,management,divorced,university.degree,no,no,no,cellular,aug,mon,66,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.2848348951787446
3316,22161,29,admin.,single,university.degree,no,no,no,cellular,aug,thu,134,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.30133483446875525
3317,37024,29,unemployed,single,university.degree,no,yes,no,cellular,jul,tue,611,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,0,0.8232847813596945
3318,14468,50,blue-collar,married,basic.4y,no,yes,yes,cellular,jul,tue,195,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.32352003899379006
3319,24798,44,technician,single,professional.course,no,yes,yes,cellular,nov,tue,155,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.310571701577423
3320,3154,35,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.2237995786658397
3321,24273,57,retired,married,basic.4y,no,no,no,telephone,nov,mon,40,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.22706567889218812
3322,3692,43,self-employed,single,professional.course,no,no,no,telephone,may,fri,223,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.21750307624823947
3323,11879,47,management,divorced,university.degree,no,no,no,telephone,jun,fri,8,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.2645292608024058
3324,1775,36,technician,married,professional.course,no,no,no,telephone,may,fri,194,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.1897147775710031
3325,26442,43,technician,married,university.degree,no,no,yes,cellular,nov,thu,113,5,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.29238778072041827
3326,11536,45,management,married,university.degree,no,no,no,telephone,jun,fri,126,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.2485858304518461
3327,11335,38,admin.,married,high.school,no,yes,no,telephone,jun,thu,117,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.22810938348277443
3328,948,52,technician,married,high.school,no,yes,no,telephone,may,wed,530,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.19231504677890052
3329,28238,39,technician,married,basic.6y,no,no,no,cellular,apr,tue,88,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0,0.5716666401041828
3330,14571,34,admin.,single,university.degree,no,no,no,cellular,jul,tue,98,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.38264302182130583
3331,1357,25,blue-collar,married,high.school,no,no,no,telephone,may,thu,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.2037517019252135
3332,5855,44,admin.,married,university.degree,no,yes,yes,telephone,may,mon,398,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.16253955446960347
3333,22663,36,technician,married,professional.course,no,yes,no,cellular,aug,fri,215,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.2976611690646214
3334,28588,27,technician,single,professional.course,no,no,no,cellular,apr,wed,72,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0,0.6752101178276646
3335,15708,41,admin.,married,university.degree,no,no,yes,cellular,jul,mon,396,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.33901412812129306
3336,36216,37,entrepreneur,divorced,university.degree,no,no,yes,cellular,may,thu,95,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0.5041422368692535
3337,10635,51,blue-collar,married,basic.4y,no,no,yes,telephone,jun,tue,781,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.2388171785945439
3338,28567,52,entrepreneur,married,university.degree,no,yes,no,cellular,apr,wed,126,1,999,2,failure,-1.8,93.075,-47.1,1.415,5099.1,0,0.5488831216540551
3339,19564,29,admin.,single,high.school,no,yes,no,cellular,aug,thu,61,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.27500625690380726
3340,36440,47,management,married,basic.9y,no,yes,no,cellular,jun,tue,181,3,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,1,0.7682401778233786
3341,40130,29,blue-collar,single,basic.6y,no,yes,no,telephone,jul,tue,151,1,999,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,0,0.7149699006221003
3342,11724,40,services,divorced,high.school,no,no,no,telephone,jun,fri,155,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.2546202421207001
3343,5182,48,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,379,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.19891030569865234
3344,36123,54,unemployed,married,basic.9y,no,no,no,cellular,may,wed,193,1,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,0.8176532687821519
3345,3325,53,retired,divorced,high.school,no,no,yes,telephone,may,thu,504,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.22082537142252834
3346,5664,56,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1835680963191683
3347,10086,53,entrepreneur,divorced,basic.9y,no,yes,no,telephone,jun,thu,154,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.2604291000431997
3348,26149,38,blue-collar,single,basic.4y,no,no,no,cellular,nov,wed,335,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.26054861385150296
3349,29939,40,technician,single,professional.course,no,yes,no,cellular,apr,mon,8,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.4173967544685746
3350,10104,54,technician,married,university.degree,no,yes,no,telephone,jun,thu,394,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.23060908555652057
3351,19125,36,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.33863278455569235
3352,11786,59,services,married,high.school,no,yes,no,telephone,jun,fri,13,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.36694890682531905
3353,8137,60,admin.,married,basic.6y,no,no,no,telephone,jun,tue,104,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.46994672285879086
3354,712,35,student,single,university.degree,no,no,no,telephone,may,tue,172,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2157059061004999
3355,41076,50,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,mon,742,1,999,0,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,1,0.7935801828150656
3356,20618,44,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,128,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.3653260456115616
3357,20448,32,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,66,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.3699384514753034
3358,17507,50,management,divorced,university.degree,no,no,no,cellular,jul,mon,85,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.35421177830858414
3359,32087,44,admin.,married,high.school,no,yes,no,cellular,may,fri,263,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.38334305231194876
3360,39462,41,admin.,married,university.degree,no,yes,no,cellular,apr,fri,961,6,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,1,0.8438285905122425
3361,39625,82,retired,married,high.school,no,yes,no,cellular,may,mon,135,3,999,0,nonexistent,-1.8,93.876,-40.0,0.682,5008.7,0,0.8986111312094286
3362,29215,41,technician,married,professional.course,no,no,no,cellular,apr,fri,219,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.5727763169817185
3363,758,37,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,148,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.17870340538681875
3364,34330,26,management,single,university.degree,no,no,no,cellular,may,thu,715,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.5463367155685951
3365,22824,47,admin.,married,high.school,no,yes,no,cellular,aug,mon,1152,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.26169774890638786
3366,16498,36,blue-collar,single,basic.6y,no,yes,no,cellular,jul,wed,423,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.3906909658413791
3367,40123,29,admin.,married,university.degree,no,no,no,cellular,jul,tue,311,1,3,1,success,-1.7,94.215,-40.3,0.835,4991.6,1,0.9554962808998917
3368,13395,30,technician,single,university.degree,no,no,no,telephone,jul,wed,74,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.2994650645863878
3369,24148,42,services,married,high.school,no,yes,no,cellular,nov,mon,252,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.25610910304146456
3370,26212,31,admin.,married,university.degree,no,no,no,telephone,nov,thu,105,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.2808120376498357
3371,17293,38,admin.,divorced,high.school,no,yes,yes,cellular,jul,fri,164,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3371204140620985
3372,32558,29,entrepreneur,married,basic.4y,no,no,no,cellular,may,mon,332,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.3887295266600772
3373,344,58,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,mon,254,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.19850951177200113
3374,10686,27,services,single,high.school,no,yes,no,telephone,jun,tue,170,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.2700104247702128
3375,10812,38,blue-collar,married,basic.9y,no,no,yes,telephone,jun,wed,151,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.2571275440732493
3376,19832,34,admin.,married,university.degree,no,yes,no,cellular,aug,fri,80,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.3250712767376725
3377,29515,42,services,married,university.degree,no,yes,no,cellular,apr,mon,17,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.46851804890942844
3378,23755,49,services,married,basic.9y,no,yes,no,cellular,aug,thu,32,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.26353506667782034
3379,4487,44,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,38,8,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.1553561696040703
3380,29453,29,technician,single,university.degree,no,no,no,cellular,apr,mon,354,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.5864547974999983
3381,22764,35,management,divorced,university.degree,no,yes,no,cellular,aug,mon,961,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.27181968197865564
3382,29151,31,admin.,single,high.school,no,no,no,cellular,apr,fri,294,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.579232115010583
3383,35569,44,unemployed,married,basic.9y,no,yes,no,telephone,may,mon,152,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.3478251656331026
3384,26831,33,services,married,high.school,no,no,no,cellular,nov,thu,130,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.296098440806575
3385,35156,49,self-employed,married,high.school,no,no,no,cellular,may,fri,532,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.5368942017913672
3386,31873,36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,56,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.29383517328511083
3387,34793,31,services,single,high.school,no,yes,no,cellular,may,thu,452,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.5441183819101028
3388,17469,45,admin.,divorced,basic.6y,no,no,yes,telephone,jul,mon,296,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.2592395427687123
3389,19713,38,housemaid,married,basic.6y,no,yes,no,cellular,aug,thu,256,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.25333250303300436
3390,7120,29,services,single,high.school,no,no,no,telephone,may,thu,689,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.24733358861172028
3391,34984,37,unemployed,married,university.degree,no,no,no,cellular,may,fri,34,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.540704123197637
3392,35866,32,technician,single,university.degree,no,no,no,cellular,may,fri,44,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,0,0.5766593328745064
3393,20003,46,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,492,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.3264981737705609
3394,39360,78,retired,married,basic.4y,no,yes,no,telephone,mar,fri,139,1,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,0,0.8716633100553531
3395,36419,23,blue-collar,single,basic.9y,no,no,no,cellular,jun,tue,159,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,0,0.8082592801093679
3396,21281,53,retired,divorced,professional.course,no,no,no,cellular,aug,mon,119,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.284478561346811
3397,15548,31,services,single,university.degree,no,no,yes,cellular,jul,fri,409,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.4026064291439335
3398,20914,40,self-employed,married,university.degree,no,yes,no,cellular,aug,thu,155,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.2738241206637314
3399,38127,70,retired,divorced,university.degree,no,yes,no,cellular,sep,fri,692,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,1,0.8219595006030476
3400,12999,28,services,married,high.school,no,no,no,cellular,jul,tue,289,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.38417756737243264
3401,30365,45,management,married,university.degree,no,yes,no,cellular,apr,thu,175,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.741092763757701
3402,16847,38,admin.,divorced,high.school,no,no,no,cellular,jul,thu,188,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.35325030547146236
3403,36694,26,admin.,single,high.school,no,no,no,cellular,jun,fri,76,2,999,1,failure,-2.9,92.963,-40.8,1.268,5076.2,0,0.7617721953286464
3404,13342,29,admin.,single,high.school,no,yes,no,cellular,jul,wed,360,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.4023847332443229
3405,1375,43,admin.,married,high.school,no,yes,no,telephone,may,thu,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.1789146460662814
3406,21528,50,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,406,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.25824829266345223
3407,7937,53,management,divorced,university.degree,no,no,no,telephone,jun,mon,306,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.25417271539940645
3408,17148,56,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,560,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3309092407293495
3409,37841,28,student,single,high.school,no,yes,no,telephone,aug,fri,268,3,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,0,0.7336938090332185
3410,28110,47,technician,married,high.school,no,yes,no,cellular,apr,fri,148,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0,0.5724632850356792
3411,32342,33,blue-collar,married,basic.9y,no,yes,yes,cellular,may,fri,99,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.3962092390690326
3412,27237,31,admin.,single,high.school,no,yes,no,cellular,nov,fri,306,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.3283065824098247
3413,15893,26,services,single,high.school,no,yes,no,cellular,jul,mon,256,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.3615112063813301
3414,29853,33,housemaid,married,basic.4y,no,yes,no,cellular,apr,mon,172,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.41038437695156554
3415,38239,59,technician,married,university.degree,no,yes,no,cellular,oct,mon,511,3,999,1,failure,-3.4,92.431,-26.9,0.743,5017.5,1,0.7494194854321757
3416,23611,50,admin.,married,university.degree,no,yes,no,cellular,aug,thu,203,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.2609823150933667
3417,21373,49,technician,married,high.school,no,no,no,cellular,aug,mon,298,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.28499101165992297
3418,14729,59,retired,married,university.degree,no,no,no,cellular,jul,wed,767,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.5459576801118469
3419,9263,37,technician,married,professional.course,no,no,no,telephone,jun,fri,140,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.25027203882857657
3420,11804,45,management,single,basic.9y,no,yes,no,telephone,jun,fri,294,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.24760269892726444
3421,40906,33,services,married,professional.course,no,no,no,cellular,oct,mon,291,1,999,3,failure,-1.1,94.601,-49.5,0.977,4963.6,0,0.6854473242882809
3422,35681,37,self-employed,single,basic.4y,no,yes,no,cellular,may,mon,180,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0,0.43594825598036624
3423,20221,34,technician,single,professional.course,no,no,no,cellular,aug,mon,468,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.27386652824185836
3424,25801,30,admin.,married,university.degree,no,yes,yes,cellular,nov,wed,89,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.34824988964869424
3425,2805,30,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,283,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.2528843360795853
3426,22190,32,admin.,single,university.degree,no,yes,no,cellular,aug,thu,126,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.2878691543524721
3427,30437,59,housemaid,married,professional.course,no,no,no,cellular,may,mon,675,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,1,0.7157655437033315
3428,20670,48,unemployed,married,basic.4y,no,yes,no,cellular,aug,wed,57,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.33450474786573636
3429,9451,39,management,married,university.degree,no,yes,no,telephone,jun,fri,23,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.2306245078237915
