,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Predict Proba,Predict Proba RandGuess
3081,39339,27,admin.,single,university.degree,no,no,no,cellular,mar,tue,191,2,999,0,nonexistent,-1.8,93.369,-34.8,0.637,5008.7,0.8926747434253287,0.3795468994874701
3082,18026,59,retired,married,high.school,no,yes,no,cellular,jul,wed,81,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.4693608116190446,0.8229694806470945
3083,13335,29,management,single,high.school,no,yes,no,cellular,jul,wed,125,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.4023847332443229,0.8248756022634526
3084,19060,53,blue-collar,married,basic.4y,no,yes,no,telephone,aug,tue,1186,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.34007382297041006,0.6775223071810261
3085,34139,42,technician,single,professional.course,no,yes,no,cellular,may,wed,367,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0.4515567289714037,0.4352232836253781
3086,1463,41,self-employed,single,university.degree,no,no,no,telephone,may,thu,296,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0.19480362305774923,0.5920718160848536
3087,9204,35,management,single,high.school,no,no,no,telephone,jun,fri,712,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0.25367846484325474,0.3029407624974254
3088,28031,28,technician,single,professional.course,no,yes,no,cellular,apr,thu,477,2,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1,0.5561124416360395,0.812566594063215
3089,24406,54,technician,married,university.degree,no,no,no,cellular,nov,mon,56,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0.28461492311375003,0.7100654787133949
3090,11865,38,admin.,married,university.degree,no,no,no,telephone,jun,fri,24,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.2485858304518461,0.24559710904012955
3091,37953,39,blue-collar,married,basic.9y,no,yes,no,cellular,sep,fri,293,1,3,1,success,-3.4,92.379,-29.8,0.803,5017.5,0.9391230670923373,0.008323139788427691
3092,11122,58,self-employed,divorced,professional.course,no,no,no,telephone,jun,thu,197,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.2343071374221119,0.5984184645378455
3093,12359,46,services,married,high.school,no,yes,no,telephone,jul,fri,65,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0.23584559040797634,0.7839093821285968
3094,24246,43,management,married,university.degree,no,no,no,cellular,nov,mon,179,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0.28857240499232356,0.17242005773050073
3095,11471,49,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,838,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.2388171785945439,0.8472630409551704
3096,10447,37,technician,single,university.degree,no,no,no,telephone,jun,mon,182,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0.23789124351100308,0.688319912633164
3097,33759,24,student,single,high.school,no,yes,yes,cellular,may,wed,66,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0.3900441789294626,0.8778806903912764
3098,39693,47,services,divorced,university.degree,no,yes,yes,cellular,may,tue,336,1,15,3,failure,-1.8,93.876,-40.0,0.688,5008.7,0.8562022337656121,0.18829004082023593
3099,31535,34,technician,married,university.degree,no,yes,no,cellular,may,thu,83,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.4028371251984279,0.9025301030012178
3100,19675,31,housemaid,married,basic.4y,no,no,no,cellular,aug,thu,235,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.24306410051654828,0.06742212073722598
3101,2045,59,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,24,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.20828693798311065,0.10264976882131349
3102,3639,43,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,42,8,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.17142963448489543,0.24071548988520797
3103,1161,42,retired,married,basic.9y,no,yes,no,telephone,may,thu,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0.19013169505329214,0.6765770736892485
3104,5842,33,services,single,high.school,no,no,no,telephone,may,mon,178,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.1911853128971201,0.5086722484939101
3105,3409,34,management,married,university.degree,no,no,yes,telephone,may,thu,298,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0.21559450693320448,0.21620638733031838
3106,12207,30,blue-collar,single,high.school,no,no,no,telephone,jul,wed,71,1,999,0,nonexistent,1.4,93.918,-42.7,4.956,5228.1,0.33829932880754987,0.24785223975365456
3107,18739,36,admin.,single,university.degree,no,no,no,cellular,jul,thu,67,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0.3172443973630794,0.5836974156277537
3108,27801,29,self-employed,married,university.degree,no,no,no,cellular,mar,wed,74,1,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,0.8621113407402359,0.3753336833020712
3109,14487,40,admin.,single,high.school,no,yes,no,cellular,jul,tue,237,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.35895041489821833,0.1445412305220637
3110,3669,32,services,married,high.school,no,no,yes,telephone,may,fri,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.2329264096075188,0.8558041777417559
3111,13352,39,services,married,basic.6y,no,yes,no,telephone,jul,wed,183,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.27640725782338327,0.8216023656014875
3112,9715,25,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,mon,185,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.25805892052443946,0.43173378057175893
3113,33985,34,admin.,single,university.degree,no,yes,no,cellular,may,wed,234,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0.3510350082367164,0.888569770038189
3114,10819,26,admin.,single,high.school,no,no,no,telephone,jun,wed,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0.3009728544252195,0.6859689732134228
3115,21381,31,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,139,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.3156285553357717,0.03507899546663118
3116,38614,55,admin.,married,basic.9y,no,no,no,cellular,nov,mon,154,3,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0.8037015218648753,0.8093078425817617
3117,36393,52,services,divorced,basic.4y,no,yes,no,cellular,jun,tue,80,3,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,0.7791732017243858,0.6012058932286344
3118,9555,37,admin.,divorced,university.degree,no,yes,no,telephone,jun,mon,683,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.23497968330026642,0.6439996975366131
3119,38178,75,retired,divorced,basic.4y,no,yes,no,cellular,oct,thu,502,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0.7813099881547229,0.4824298129011282
3120,5235,36,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,378,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.19891030569865234,0.6108505323099154
3121,12735,57,admin.,married,basic.4y,no,yes,no,cellular,jul,tue,290,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.33775814382719793,0.9980647511083611
3122,14351,54,blue-collar,single,basic.9y,no,no,no,telephone,jul,mon,185,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.2547485050088515,0.2080259736658373
3123,11706,38,technician,divorced,professional.course,no,yes,no,telephone,jun,fri,212,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.23595732772558486,0.019896652094314793
3124,32256,45,services,single,high.school,no,yes,no,cellular,may,fri,127,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0.40307608148613855,0.6569859708727568
3125,6776,42,technician,single,basic.9y,no,yes,no,telephone,may,wed,99,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.20173779441998527,0.0438772856755647
3126,28704,35,admin.,single,high.school,no,yes,no,cellular,apr,thu,352,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0.5836380173487626,0.4906269684495279
3127,12882,30,technician,single,professional.course,no,yes,no,cellular,jul,tue,154,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.3862026771239648,0.2860829518406439
3128,8468,41,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,88,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0.23737194987142202,0.17356313792664646
3129,13882,53,retired,married,basic.9y,no,yes,no,cellular,jul,fri,817,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.35166872499662216,0.2282007154244743
3130,26232,44,technician,single,university.degree,no,no,no,cellular,nov,thu,284,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.3048630046168525,0.1445375259460563
3131,20513,35,management,married,university.degree,no,no,no,cellular,aug,tue,696,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.36158016877753935,0.5960012996863587
3132,22191,42,entrepreneur,married,university.degree,no,yes,yes,cellular,aug,thu,148,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.2791854143857685,0.30838394716124584
3133,11097,36,student,single,basic.9y,no,yes,no,telephone,jun,thu,176,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.25953757934618277,0.5220119576162262
3134,8965,34,admin.,single,university.degree,no,no,no,telephone,jun,thu,128,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0.2671091241255344,0.7858674489558827
3135,20211,45,services,married,basic.9y,no,no,no,cellular,aug,mon,744,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.2770180552940191,0.3966240744806797
3136,24355,38,blue-collar,married,basic.4y,no,no,no,cellular,nov,mon,112,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0.22893783966207662,0.9682855257164419
3137,11674,45,blue-collar,married,basic.6y,no,yes,no,telephone,jun,fri,26,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.24142732870317193,0.6961343250313506
3138,23257,39,admin.,married,university.degree,no,yes,no,cellular,aug,wed,581,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0.27633243618887243,0.9450819280367623
3139,36100,49,admin.,single,university.degree,no,no,no,cellular,may,tue,362,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0.43520181009775993,0.598411777652213
3140,6538,38,admin.,married,university.degree,no,yes,yes,telephone,may,wed,154,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.20059668957197044,0.2738830329265577
3141,31561,34,admin.,single,basic.6y,no,no,no,cellular,may,thu,22,11,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.34267645015199105,0.34334432314280294
3142,39958,51,blue-collar,married,basic.4y,no,no,yes,cellular,jun,mon,325,1,3,1,success,-1.7,94.055,-39.8,0.754,4991.6,0.9412696275677445,0.6460683952496585
3143,36814,34,housemaid,single,basic.4y,no,no,no,cellular,jun,mon,157,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0.7668386816113866,0.698742254034826
3144,33106,51,blue-collar,divorced,high.school,no,yes,yes,cellular,may,tue,10,6,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0.3004659319197725,0.500008562511028
3145,27594,32,entrepreneur,single,high.school,no,yes,yes,cellular,nov,fri,64,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0.31451908581694815,0.9189722004803784
3146,19204,58,retired,married,university.degree,no,yes,yes,cellular,aug,wed,269,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0.4147412354841059,0.3845716031136527
3147,27000,42,technician,married,professional.course,no,no,no,cellular,nov,fri,21,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0.3171350969097721,0.82570853570992
3148,5443,49,technician,married,professional.course,no,no,no,telephone,may,fri,146,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.17448350499521345,0.7772538858698316
3149,38338,60,self-employed,married,university.degree,no,yes,no,telephone,oct,fri,128,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0.7305336902372979,0.7914023377609131
3150,26684,43,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,72,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.2949866579604145,0.0563976297925699
3151,13238,33,admin.,married,high.school,no,yes,no,cellular,jul,wed,310,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.3749857185026506,0.9792037982400922
3152,20878,31,technician,married,professional.course,no,no,no,cellular,aug,thu,184,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0.28933738170625256,0.717307647834297
3153,1857,41,housemaid,married,high.school,no,yes,no,telephone,may,fri,262,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0.1780132154234824,0.3643075459865125
3154,5435,39,technician,single,professional.course,no,no,no,telephone,may,fri,1059,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.1970182933068858,0.9189532418759803
3155,15113,24,admin.,single,high.school,no,yes,no,cellular,jul,thu,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0.4094727385244523,0.5682616990136781
3156,18958,32,technician,married,university.degree,no,yes,no,cellular,aug,mon,130,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0.30023343857208434,0.9364196120506085
3157,40548,56,retired,married,university.degree,no,no,no,cellular,aug,tue,634,3,999,1,failure,-1.7,94.027,-38.3,0.886,4991.6,0.8190537422949586,0.9837456638745735
3158,3674,27,services,married,high.school,no,yes,no,telephone,may,fri,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.22130628378389372,0.3686798071763201
3159,1864,56,admin.,married,high.school,no,yes,no,telephone,may,fri,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0.1789146460662814,0.33439511039970904
3160,27870,36,admin.,married,high.school,no,yes,no,cellular,mar,thu,220,3,999,0,nonexistent,-1.8,92.843,-50.0,1.584,5099.1,0.7896512628249767,0.9948567977488315
3161,26920,29,services,married,high.school,no,yes,no,cellular,nov,thu,441,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.3006763375421158,0.9241539590228557
3162,14946,29,technician,single,university.degree,no,no,yes,telephone,jul,wed,357,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0.27910850870696546,0.8502674035412413
3163,9718,40,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,258,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.21287631672575644,0.21703352242461493
3164,4349,36,admin.,divorced,high.school,no,no,no,telephone,may,tue,138,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.1928366477750373,0.6085920569968061
3165,20346,44,admin.,married,high.school,no,no,yes,cellular,aug,tue,96,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.3493589070277894,0.8324365095205517
3166,25016,37,entrepreneur,single,university.degree,no,no,no,cellular,nov,tue,199,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0.3282624064900885,0.9506253968605317
3167,6713,28,services,single,high.school,no,no,no,telephone,may,wed,72,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.21312996778439144,0.4092961225368199
3168,4604,41,admin.,single,high.school,no,yes,no,telephone,may,tue,214,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.1923438662505184,0.8043415092302328
3169,27063,51,self-employed,married,university.degree,no,no,no,cellular,nov,fri,46,4,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0.23678219072683698,0.11493474930906566
3170,40866,32,technician,married,professional.course,no,no,no,cellular,oct,wed,311,1,3,1,success,-1.1,94.601,-49.5,0.959,4963.6,0.9630405902801918,0.13031063125203124
3171,775,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,188,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.17417487870817755,0.7214908167522548
3172,2508,47,services,divorced,basic.4y,no,no,no,telephone,may,tue,94,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.18723824959579283,0.21860855971255322
3173,38959,38,technician,married,university.degree,no,yes,yes,cellular,dec,wed,310,1,999,0,nonexistent,-3.0,92.713,-33.0,0.721,5023.5,0.8367930599829501,0.5808717746215393
3174,29163,35,services,divorced,high.school,no,yes,yes,cellular,apr,fri,107,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0.5368086109376754,0.7442971595671707
3175,35227,59,technician,married,basic.9y,no,no,no,cellular,may,fri,739,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0.5470662980516929,0.2028167995141712
3176,11527,25,admin.,married,high.school,no,yes,no,telephone,jun,fri,534,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.25105473212108853,0.7596104329284225
3177,22218,30,admin.,single,university.degree,no,yes,no,cellular,aug,thu,244,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.2958645707794401,0.15934717644282348
3178,3557,26,admin.,single,high.school,no,yes,no,telephone,may,fri,448,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.24207471949727274,0.1874442350546459
3179,8201,38,student,single,university.degree,no,no,no,telephone,jun,tue,23,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0.269570167529639,0.8765393962667213
3180,19672,35,technician,married,professional.course,no,no,no,cellular,aug,thu,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.1673481356928737,0.017595253055735838
3181,6892,46,retired,married,university.degree,no,no,no,telephone,may,thu,334,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0.21130468175567937,0.8977160824977225
3182,7233,46,admin.,married,basic.9y,no,yes,no,telephone,may,thu,352,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0.2053518912880461,0.5827049856097304
3183,3297,34,housemaid,divorced,basic.6y,no,no,no,telephone,may,thu,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0.2463780062233231,0.7603890442393838
3184,7486,31,services,married,high.school,no,no,no,telephone,may,fri,1269,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0.23522365635253947,0.21349570296743992
3185,17022,47,technician,divorced,high.school,no,no,no,telephone,jul,thu,393,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.25122615860333386,0.17349545478684603
3186,38557,82,retired,single,basic.4y,no,yes,no,cellular,oct,thu,251,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0.5957022026221761,0.20634054459172424
3187,33589,35,admin.,married,high.school,no,yes,no,cellular,may,tue,124,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0.3913891429441733,0.524956786351383
3188,1408,28,self-employed,single,university.degree,no,no,no,telephone,may,thu,77,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0.2090918366134966,0.4784893078768888
3189,37701,66,retired,married,basic.4y,no,yes,yes,telephone,aug,wed,82,3,999,3,failure,-2.9,92.201,-31.4,0.854,5076.2,0.7089216623246516,0.8635483418479348
3190,19363,55,admin.,married,university.degree,no,no,yes,cellular,aug,wed,308,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0.39946490345866476,0.4014635404877873
3191,421,43,entrepreneur,married,basic.4y,no,no,no,telephone,may,tue,623,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.17575785598961816,0.329066610509959
3192,37200,35,admin.,single,university.degree,no,yes,no,cellular,aug,thu,116,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0.7932669859015633,0.5482374327946155
3193,40343,28,admin.,married,university.degree,no,yes,no,cellular,aug,mon,226,3,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0.7703553548512606,0.8040903894771364
3194,10158,59,entrepreneur,divorced,high.school,no,yes,no,telephone,jun,thu,1268,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0.3002765849429672,0.5015541453785742
3195,26646,38,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,190,5,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0.19013048059999346,0.6641008209370732
3196,14670,35,blue-collar,single,basic.9y,no,yes,no,cellular,jul,tue,120,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.3484572528680503,0.9539280061671528
3197,12362,31,technician,single,professional.course,no,no,no,telephone,jul,fri,141,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0.2809465241657203,0.2703409658395006
3198,14747,30,self-employed,married,university.degree,no,yes,no,telephone,jul,wed,51,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0.300641183641271,0.6872536177980068
3199,3065,29,unemployed,single,university.degree,no,no,yes,telephone,may,wed,211,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.24850326503178344,0.5445657447936175
3200,6419,32,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,223,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.189222408115785,0.4444445311253623
3201,32426,30,services,single,high.school,no,no,no,cellular,may,fri,422,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0.43752914509259266,0.6264776311023247
3202,28821,41,blue-collar,married,high.school,no,no,yes,telephone,apr,thu,55,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0.4169928365841018,0.2545936754406356
3203,23717,44,blue-collar,married,high.school,no,yes,no,cellular,aug,thu,68,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0.2647300916232926,0.7044532349309146
3204,3625,37,technician,single,university.degree,no,no,no,telephone,may,fri,132,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.21954961208227047,0.9594609589718236
3205,13559,25,technician,single,professional.course,no,yes,no,cellular,jul,thu,783,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.3740883080601594,0.9195054693754132
3206,29434,36,blue-collar,divorced,basic.6y,no,yes,no,cellular,apr,mon,339,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0.4669261010138031,0.2789816110495399
3207,38646,30,unemployed,single,basic.9y,no,yes,no,cellular,nov,tue,537,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,0.8311164391881364,0.4405094454173317
3208,15206,35,technician,married,professional.course,no,no,yes,cellular,jul,thu,207,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0.34616642818213395,0.9702619315331241
3209,21488,48,management,married,university.degree,no,no,no,cellular,aug,tue,115,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.28727041620227717,0.7681675148889923
3210,3370,31,admin.,single,high.school,no,no,no,telephone,may,thu,132,22,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0.39652858937158564,0.1862535346429628
3211,25714,35,admin.,married,university.degree,no,yes,no,cellular,nov,wed,654,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.3310840347519323,0.6771247606956435
3212,30759,50,technician,married,basic.9y,no,no,no,cellular,may,tue,95,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0.3946949208760139,0.6667714923028858
3213,31887,50,admin.,married,basic.9y,no,no,no,cellular,may,thu,95,6,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.319283462468299,0.4316240592319106
3214,5755,33,technician,divorced,professional.course,no,yes,no,telephone,may,mon,110,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.19406021442361043,0.42028766198349965
3215,966,44,admin.,married,university.degree,no,yes,no,telephone,may,wed,37,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.20059668957197044,0.9049081416245822
3216,9136,39,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,50,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0.22719316895770664,0.5381706499813608
3217,15273,50,entrepreneur,married,basic.4y,no,yes,no,cellular,jul,thu,175,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0.3440543316579193,0.27792731300510765
3218,5153,47,management,divorced,university.degree,no,yes,no,telephone,may,fri,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.20122760165642598,0.45735506850069474
3219,40501,48,self-employed,divorced,university.degree,no,no,no,cellular,aug,fri,166,1,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0.8193685550257513,0.39238441349409825
3220,14403,33,blue-collar,married,high.school,no,yes,no,cellular,jul,mon,457,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.3157204924052726,0.929702299655267
3221,16856,49,technician,married,professional.course,no,yes,no,cellular,jul,thu,15,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.3385328929076975,0.02377345626220073
3222,22107,41,self-employed,divorced,university.degree,no,no,no,cellular,aug,thu,182,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.2826346557007176,0.7988164702759744
3223,896,33,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,67,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.19835226059226505,0.7461921175983575
3224,9848,35,services,single,high.school,no,no,yes,telephone,jun,wed,328,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.29127856009077074,0.9415935210421876
3225,18128,25,services,single,basic.9y,no,yes,no,cellular,jul,wed,197,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.40918409368201564,0.21929756851663929
3226,2125,41,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,457,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.1808427006888469,0.9197966372514057
3227,34218,33,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,1309,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0.4515243172541815,0.5734881359357862
3228,24724,50,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,92,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0.2969898933283359,0.08286645956168714
3229,10744,57,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,332,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.25070905592638537,0.5974014262559619
3230,4160,36,services,divorced,university.degree,no,no,no,telephone,may,mon,187,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0.22571707775576919,0.7462166721031391
3231,3729,36,admin.,married,university.degree,no,no,no,telephone,may,fri,404,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.2164203768039121,0.50269039664435
3232,4775,60,entrepreneur,married,basic.4y,no,no,yes,telephone,may,wed,141,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0.2931594345507791,0.9817705488992344
3233,30202,38,admin.,married,high.school,no,yes,yes,cellular,apr,thu,390,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0.7039662843958904,0.4154200953268392
3234,39078,31,admin.,married,professional.course,no,no,yes,cellular,dec,mon,367,2,999,1,failure,-3.0,92.713,-33.0,0.709,5023.5,0.7971040176405924,0.2264411353118353
3235,14738,24,admin.,single,high.school,no,no,no,cellular,jul,wed,220,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0.4610689854949543,0.6071468633182648
